CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Easton,Easton Hospital,Northampton,PA,US,2020-04-09,,,,,,,healthcare workers; SEIU Healthcare Pennsylvania,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.lehighvalleylive.com/coronavirus/2020/04/healthcare-workers-to-rally-for-coronavirus-gear-at-area-hospitals.html,,,part of nationwide #GetmePPE movement,
Hayward,McDonald's on Watkins Street,Alameda,CA,US,2020-04-09,about a half dozen cars,6,,6,,,fast food workers,against lack of personal protective equipment for fast-food workers during coronavirus pandemic,0,car protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/04/09/coronavirus-protests-fast-food-workers-california/,,,,
Hazle Township,Mountain City Nursing and Rehabilitation Center,Luzerne,PA,US,2020-04-09,,,,,,,Service Employee International Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.citizensvoice.com/news/getmeppe-protests-planned-today-at-local-facilities-1.2616305,,,part of nationwide #GetmePPE movement,
Kalispell,Montana's Children on the Kalispell Regional Medical Center campus,Flathead ,MT,US,2020-04-09, handful,5,,5,,,Service Employees International Union 1199 NW branch ,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.dailyinterlake.com/news/2020/apr/10/hospital-employees-join-nationwide-protest-6/,,,part of nationwide #GetmePPE movement,
Lansing,Lansing Correctional Facility,,KS,US,2020-04-09,,,,,,,inmates,for better protections against COVID-19 in prison,0,protest,0,2,0,0,1,1,https://www.kmbc.com/article/ks-corrections-department-investigating-lansing-prison-riot/32111654#,,,,
Lexington,Pine Knoll,Middlesex,MA,US,2020-04-09,,,,,,,1199 Service Employee Service Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://whdh.com/news/local-nursing-home-workers-to-join-nationwide-protest-demanding-personal-protective-equipment/,,,part of nationwide #GetmePPE movement,
Little Rock,Cedar Creek Correctional Center,,WA,US,2020-04-09,approximately 30,30,,30,,,prisoners,for better protections against COVID-19 in prison,0,protest,0,0,0,0,1,1,https://perilouschronicle.com/2020/04/09/protest-at-cedar-creek-correctional-washington-in-response-to-covid-19/,,,,
Maurice River,Southern State Correctional Facility,,NJ,US,2020-04-09,,,,,,,inmates,for better protections against COVID-19 in prison,0,direct action,0,0,0,0,1,1,https://www.nj.com/coronavirus/2020/05/coronavirus-has-killed-dozens-in-state-prisons-how-nj-failed-to-stop-it.html,,,,
Milwaukee,GOP Office,Milwaukee,WI,US,2020-04-09,count pic,15,,15,,,general protestors,against GOP for forcing an unsafe primary election during coronavirus pandemic,1,die-in,0,0,0,0,1,1,https://www.msn.com/en-us/autos/autos-videos/demonstrators-stage-election-die-in-protest/vp-BB12oYvT,https://www.wisn.com/article/coronavirus-demonstrators-stage-election-die-in-protest/32099872,,,
New Bedford,Brandon Woods,Bristol,MA,US,2020-04-09,,,,,,,1199 Service Employee International Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://whdh.com/news/local-nursing-home-workers-to-join-nationwide-protest-demanding-personal-protective-equipment/,,,part of nationwide #GetmePPE movement,
Philadelphia,Philadelphia City Hall,,PA,US,2020-04-09,hundreds,200,,200,,,#no215jail Coalition,"for releasing prisoners during coronavirus pandemic, for decarceration, for ending cash bail",0,caravan,0,0,0,0,1,1,https://www.workers.org/2020/04/47626/,,,,
Reading,Spruce Manor,Berks,PA,US,2020-04-09,,,,,,,healthcare workers; SEIU Healthcare Pennsylvania,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.lehighvalleylive.com/coronavirus/2020/04/healthcare-workers-to-rally-for-coronavirus-gear-at-area-hospitals.html,,,part of nationwide #GetmePPE movement,
Scranton,the Meadows at Scranton for Nursing and Rehabilitation,Lackawanna,PA,US,2020-04-09,,,,,,,Service Employees International Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.citizensvoice.com/news/getmeppe-protests-planned-today-at-local-facilities-1.2616305,,,part of nationwide #GetmePPE movement,
Sioux Falls,Smithfield Foods factory ,Minnehaha,SD,US,2020-04-09,dozens of cars,24,,24,,,employees,for safer working conditions during coronavirus pandemic,0,car rally,0,0,0,0,1,1,https://www.nytimes.com/aponline/2020/04/09/business/bc-us-virus-outbreak-meat-plant.html,https://kelo.com/news/articles/2020/apr/10/advocates-protest-smithfield-foods-treatment-of-employees/1005247/,,,
Wakefield,Wakefield Care Center,Middlesex,MA,US,2020-04-09,,,,,,,1199 Service Employee International Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://whdh.com/news/local-nursing-home-workers-to-join-nationwide-protest-demanding-personal-protective-equipment/,,,part of nationwide #GetmePPE movement,
Washington,Transitions Healthcare,Washington,PA,US,2020-04-09,,,,,,,Service Employees International Union; health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://observer-reporter.com/series/coronavirus/local-health-care-workers-stage-protest-for-ppe/article_f463a778-7a8f-11ea-933b-638474d97bc1.html,,,part of nationwide #GetmePPE movement,
Worcester ,Blaire House of Worcester,Worcester,MA,US,2020-04-09,,,,,,,1199 Service Employee International Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,0,1,https://whdh.com/news/local-nursing-home-workers-to-join-nationwide-protest-demanding-personal-protective-equipment/,,,part of nationwide #GetmePPE movement,
Worcester ,Hermitage Next Step Worcester,Worcester,MA,US,2020-04-09,,,,,,,1199 Service Employee Internation Union,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://whdh.com/news/local-nursing-home-workers-to-join-nationwide-protest-demanding-personal-protective-equipment/,,,part of nationwide #GetmePPE movement,
Adelanto,Adelanto ICE Processing Center,,CA,US,2020-04-10,more than 100,100,,100,,,detainees,for release of detainees from ICE facility due to COVID-19 pandemic,0,hunger strike,0,0,0,0,1,1,https://perilouschronicle.com/2020/04/05/hunger-strike-at-adelanto-ice-processing-center-california/,https://prospect.org/justice/hunger-striking-ice-detainees-demand-coronavirus-answers/,,,
Albuquerque,University of New Mexico Center for Reproductive Health,Bernalillo,NM,US,2020-04-10,about 12,12,,12,,,Abortion Free New Mexico,anti abortion; oppose abortion as essential service,2,protest,0,0,0,0,1,1,https://nmpoliticalreport.com/2020/04/11/group-holds-anti-abortion-protest-despite-guvs-stay-at-home-order/,,,,
Ann Arbor,Burns Park,Washnetaw,MI,US,2020-04-10,dozens,24,,24,,,Graduate Employee's Organization 3550,"for better pay and better legal protection from sexual assault for graduate employees of the University of Michigan, for university action on climate change ",1,car protest,0,0,0,0,1,1,https://www.mlive.com/news/ann-arbor/2020/04/graduate-student-workers-union-rallies-in-cars-amid-contract-talks-with-university-of-michigan.html,,,,
Central Falls,Wyatt Detention Facility,Providence,RI,US,2020-04-10,more than 200,200,,200,,,Never Again Action,seek release of immigrants from detainee camps due to Covid 19,0,car protest,0,0,0,0,1,1,https://twitter.com/NeverAgainActn,https://www.providencejournal.com/news/20200410/rsquocar-rallyrsquo-protests-central-falls-jail-asks-detaineesrsquo-release-because-of-coronavirus,,,
Eloy,La Palma Correctional Center,Pinal,AZ,US,2020-04-10,hundreds,200,,200,,,general protestors,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/pinal/2020/04/10/coronavirus-protesters-call-release-immigration-detainees-eloy/5132843002/,https://twitter.com/NeverAgainActn,,,
Eloy,La Palma Correctional Center,Pinal,AZ,US,2020-04-10,,,,,,,inmates,seek release of inmates due to Covid-19,0,hunger strike,0,0,0,0,0,1,https://www.azcentral.com/story/news/local/pinal/2020/04/10/coronavirus-protesters-call-release-immigration-detainees-eloy/5132843002/,https://azcir.org/news/2020/04/12/tensions-skyrocket-detainees-coronavirus/,,,
Fort Lauderdale,Broward State Attorney General's office and jail,Broward,FL,US,2020-04-10,more than two dozen,24,,24,,,general protestors,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://miami.cbslocal.com/2020/04/10/coronavirus-drive-thru-protest-inmate-release/,,,,
Harvey,Ingalls Memorial Hospital,Cook,IL,US,2020-04-10,,,,,,,nurses,for more personal protective equipment for nurses during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://abc7chicago.com/coronavirus-illinois-chicago-harvey-nurse-protest/6094207/,,,,
Raleigh,Executive Mansion,Wake,NC,US,2020-04-10,,,,,,,general protestors,seek release of non-felony inmates at local prison during coronavirus pandemic,0,car protest,0,0,0,0,1,1,https://www.newsobserver.com/news/local/crime/article241944431.html,,,,
Richmond,Richmond City Jail,Richmond,VA,US,2020-04-10,dozens,30,,50,,,general protestors,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.nbc12.com/2020/04/10/dozens-rally-outside-richmond-jail-demanding-release-inmates/,,,,
Dover,Strafford County Jail,Kent,DE,US,2020-04-11,about 100; over 50,50,,100,,,Never Again Action,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.fosters.com/news/20200412/car-rally-urges-dover-jail-to-release-immigrant-detainees,https://www.nhpr.org/post/car-rally-county-jail-urges-release-detained-immigrants#stream/0,,,
Los Angeles,Domino's,Los Angeles,CA,US,2020-04-11,NA,13,,13,,,employees,protest working while workers have been diagnosed with Covid-19,0,strike,0,0,0,0,1,1,https://twitter.com/greenhousenyt/status/1249100560197799938,,,,
Madison,Dane County Jail,Dane,WI,US,2020-04-11,about 25,25,,25,,,Party for Socialism and Liberation,seek release of inmates due to Covid-19,1,car protest,0,0,0,0,1,1,https://www.channel3000.com/motorcade-protesters-in-madison-demand-release-of-inmates-amid-covid-19/,,,,
Olympia,Capitol building,Thurston,WA,US,2020-04-11,more than 30,30,,30,,,general protestors,seek release of minimum security prisoners due to Covid-19,0,protest,0,0,0,0,1,1,https://www.thenewstribune.com/news/article241947271.html,,,,
Raleigh,Legislative Building,Wake,NC,US,2020-04-11,dozens,24,,24,,,general protesters,for the release of inmates to prevent the spread of COVID-19,0,protest,0,0,0,0,1,1,https://www.themountaineer.com/news/state/reopennc-protest-defies-state-ban-on-public-gatherings/article_ff7b1d5c-7f36-11ea-8fce-93fe71964e96.html,,,,
Saint John,St. John Parish government center,Edgard ,LA,US,2020-04-11,three dozen,36,,36,,,Concerned Citizens of St. John,"want chloroprene emissions curtailed to EPA safe levels, against air pollution",1,protest,0,0,0,0,1,1,https://www.hammondstar.com/news/local/st-john-resident-protest-genocide/article_1d717d53-2061-55a6-a174-1aab5aec5452.html,,,,
San Diego,Otay Mesa Detention Center,San Diego,CA,US,2020-04-11,about 30,30,,30,,,general protestors,seek release of immigrants from detainee camps due to Covid 19,0,car protest,0,0,0,0,1,1,https://www.sandiegouniontribune.com/news/public-safety/story/2020-04-11/sheriffs-cite-covid-protesters-at-detection-facility,,,,
San Diego,Otay Mesa Detention Center,San Diego,CA,US,2020-04-11,,,,,,,inmates,for better protections against COVID-19 in jail,0,protest,0,0,0,0,1,1,https://www.sandiegouniontribune.com/news/public-safety/story/2020-04-11/sheriffs-cite-covid-protesters-at-detection-facility,,,,
Santa Monica,Providence St. John's Health Center,Los Angeles,CA,US,2020-04-11,dozens,24,,24,,,nurses,for more personal protective equipment for nurses during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://losangeles.cbslocal.com/2020/04/12/coronavirus-nurses-at-providence-st-johns-health-center-in-santa-monica-protest-alleged-lack-of-ppe/,,,,
Chicago,Cook County Jail,Cook,IL,US,2020-04-12,,,,,,,families of inmates,seek release of inmates due to Covid-19,0,protest,0,0,0,0,1,1,https://twitter.com/ChiBondFund/status/1250189423754522625,,,,
Emmett,warehouse,Gem,ID,US,2020-04-12,about 60,60,,60,,,People's Rights; Idaho Freedom Foundation,against state coronavirus restrictions,2,protest ,0,0,0,0,1,1,https://www.npr.org/2020/04/13/832961674/in-idaho-far-right-republicans-defy-coronavirus-health-restrictions,https://www.idahopress.com/coronavirus/ammon-bundy-health-freedom-group-organize-events-to-protest-stay-home-order/article_23504021-0484-558e-9cd4-169c8aaa58ea.html,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-12-20/h_78b9b5480ab9bccab1842f64edaf6f29,,
Hartford,Gov. Ned Lamont's home,Hartford,CT,US,2020-04-12,,,,,,,families of inmates,seek release of inmates due to Covid-19,1,car protest,0,0,0,0,1,1,https://www.wtnh.com/news/health/coronavirus/families-protest-outside-governors-mansion-on-easter-say-loved-ones-should-be-released-from-prison-during-pandemic/,,,,
Columbus,Statehouse,Franklin,OH,US,2020-04-13,200-300; 100,100,,300,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,1,0,0,0,1,1,https://twitter.com/JoshuaPotash/status/1249779022210322433,https://www.clevescene.com/scene-and-heard/archives/2020/04/14/were-not-afraid-of-any-virus-crowds-gathered-outside-of-ohio-statehouse-protesting-coronavirus-shutdowns,https://www.washingtonpost.com/national/rallies-against-stay-at-home-orders-grow-as-trump-sides-with-protesters/2020/04/17/1405ba54-7f4e-11ea-8013-1b6da0e4a2b7_story.html?utm_campaign=wp_main&utm_medium=social&utm_source=twitter,,
Montville,Corrigan-Radgowski Correctional Center,New London,CT,US,2020-04-13,dozens,24,,24,,,Bail Fund,seek release of inmates due to Covid-19,1,protest,0,0,0,0,1,1,https://www.theday.com/article/20200413/nws01/200419781,,,,
Niantic,York Correctional Institute,New London,CT,US,2020-04-13,dozens,24,,24,,,Bail Fund,seek release of inmates due to Covid-19,1,protest,0,0,0,0,1,1,https://www.theday.com/article/20200413/nws01/200419781,,,,
Ocilla,Irwin County Detention Center,,GA,US,2020-04-13,,5,,5,,,detainees,for better protections against COVID-19 in ICE detention center,0,hunger strike,0,0,0,0,1,1,https://www.typeinvestigations.org/investigation/2020/04/14/immigrant-detainees-stage-protest-for-more-covid-19-protections-we-are-not-safe/,,,,
Orlando,,Orange,FL,US,2020-04-13,,,,,,,Walt Disney World employees,want Florida to fix its unemployment program,0,sickout,0,0,0,0,1,1,https://www.clickorlando.com/news/florida/2020/04/13/disney-world-workers-stage-protest-of-floridas-bogged-down-unemployment-system/,,,,
Poway,Palomar Medical Center,San Diego,CA,US,2020-04-13,dozens,24,,24,,,health care workers,against furlough of non-bedside hospital workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.10news.com/news/local-news/nurses-health-care-workers-protest-palomar-health-layoffs,,,,
Sioux Falls,Smithfield Fields Inc. Slaughterhouse ,Minnehaha ,SD,US,2020-04-13,,,,,,,PETA,"want Smithfield Foods pork plant shut down and to have it make vegan pork instead, against animal cruelty",0,protest,0,0,0,0,1,1,https://kelo.com/news/articles/2020/apr/13/peta-to-protest-for-permanent-closure-of-the-sioux-falls-smithfield-plant/1006063/,,,,
Tallahassee,Florida State Capitol,Leon,FL,US,2020-04-13,dozens,24,,24,,,general protestors,"seek release of inmates due to Covid-19, for decarceration, end cash bail now",0,demonstration,0,0,0,0,1,1,https://www.wctv.tv/content/news/Drive-by-protest-for-inmate-safety-circles-Florida-State-Capital--569608701.html,https://www.instagram.com/p/B-7xebjgMjK/,,,
Tallahassee,Florida State Capitol,Leon,FL,US,2020-04-13,,,,,,,general protestors,against nonresponsiveness of state unemployment system,0,"protest, and livestream",0,0,0,0,0,1,https://www.baynews9.com/fl/tampa/news/2020/04/15/pasco-woman-fed-up-with-unemployment-system-organizes-protest,,,,
Biloxi,Pass Road,Harrison,MS,US,2020-04-14,n/a,10,,15,,,Gulf Coast Veterans Health Care systems employees,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.sunherald.com/news/local/article241999366.html,,,,
Darien,I-95 Northbound rest stop,Fairfield,CT,US,2020-04-14,count pic,7,,7,,,32 BJ Service Employees International Union,for safer working conditions for McDonald's employees during coronavirus pandemic,0,caravan protest,0,0,0,0,0,1,https://www.ctpost.com/business/article/Coronavirus-protest-caravan-hits-I-95-pit-15199979.php,,,,
Fresno,Kaiser Permanente Fresno Medical Center,Fresno,CA,US,2020-04-14,count video,20,,24,,,healthcare workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.fresnobee.com/latest-news/article242015956.html,,,,
Los Angeles,,Los Angeles,CA,US,2020-04-14,,,,,,,Never Again Action,seek release of immigrants from detainee camps due to Covid 19,1,car protest,0,0,0,0,1,1,https://twitter.com/hashtag/ynosotrosque?src=hashtag_click,,,,
Milford,I-95 Northbound rest stop,New Haven,CT,US,2020-04-14,count pic,7,,7,,,32BJ Service Employees International Union,for safer working conditions for McDonald's employees during coronavirus pandemic,0,caravan protest,0,0,0,0,1,1,https://www.ctpost.com/business/article/Coronavirus-protest-caravan-hits-I-95-pit-15199979.php,,,,
New York,Central Park; Manhattan,New York,NY,US,2020-04-14,,,,,,,Reclaim Pride Coalition,against homophobic and transphobic practices of Samaritan's Purse ,1,protest,0,0,0,0,1,1,https://www.amny.com/manhattan/evangelical-group-running-central-park-tent-hospital-rejected-workers-who-wouldnt-sign-statement-of-faith-protesters-say/,,,,
Raleigh,near Executive Mansion,Wake,NC,US,2020-04-14,around 100; about 75-100; more than 100,75,,100,,,ReopenNC,protest stay-at-home measures due to Covid-19,2,protest,1,0,0,0,1,1,https://www.dailypress.com/news/vp-nw-coronavirus-north-carolina-death-toll-20200414-4pmt4vwmq5fxpg5zezkul3fvvi-story.html,https://www.msn.com/en-us/news/us/protesters-rally-for-nc-to-reopen-one-woman-arrested-for-violating-governor-s-order/ar-BB12D7EM,https://twitter.com/KaplanABC11,https://www.newsobserver.com/news/politics-government/article241999131.html,
Albany,Governor's Residence,Albany,NY,US,2020-04-15,a handful,5,,5,,,general protestors,seek release of inmates due to Covid-19,0,protest,0,0,0,0,1,1,https://www.democratandchronicle.com/story/news/2020/04/17/coronavirus-new-york-releasing-aging-prisoners-covid-19-spreads/5136933002/,,,,
Albuquerque,UNM Hospital,Bernalillo,NM,US,2020-04-15,,,,,,,general protesters,for more personal protective equipment and safer working conditions for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.kob.com/albuquerque-news/health-care-workers-protest-outside-unm-hospital-demand-better-working-conditions-and-ppe/5700772/,,,,
Ann Arbor,University of Michigan Hospital,Washtenaw ,MI,US,2020-04-15,n/a,70,,70,,,healthcare workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.michigandaily.com/section/news/healthcare-protest,,,,
Bridgeport,Bridgeport Correctional Center ,Fairfield,CT,US,2020-04-15,several dozen,36,,36,,,general protestors,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.middletownpress.com/middletown/article/As-coronavirus-cases-rise-prison-advocates-15203674.php,https://www.theday.com/article/20200413/nws01/200419781,,,
Cheyenne,State Capitol,Laramie,WY,US,2020-04-15,,5,,5,,,general protestors,protest stay-at-home due to Covid-19,2,protest,0,0,0,0,1,1,https://www.wyomingnews.com/news/local_news/small-group-of-protesters-outside-capitol-demand-a-plan-to-reopen-economy/article_f58d833a-b25f-51d5-a9a3-e0589685f081.html,,,,
Frankfort,State Capitol,Franklin,KY,US,2020-04-15,about 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.courier-journal.com/story/news/politics/ky-legislature/2020/04/15/protesters-gather-outside-kentucky-capitol-over-coronavirus-closures/5141330002/,,,,
Lansing,State Capitol,Ingham,MI,US,2020-04-15,3000-4000; thousands,2000,,4000,,,Michigan Conservative Coalition; Michigan Freedom Fund; Michigan Proud Boys; Michigan Liberty Militia,"protest stay-at-home measures due to Covid-19, for President Trump, against Governor Whitmer",2,car protest,0,0,0,0,1,1,https://www.foxnews.com/politics/coronavirus-stay-at-home-orders-protests-economy,https://www.syracuse.com/us-news/2020/04/thousands-protest-michigan-stay-at-home-order-defying-coronavirus-warnings.html,https://www.usnews.com/news/best-states/michigan/articles/2020-04-15/not-prisoners-protesters-at-capitol-over-stay-home-order,https://www.washingtonpost.com/nation/2020/04/16/michigan-whitmer-conservatives-protest/,
Lisbon,Columbiana County Jail,Columbiana,OH,US,2020-04-15,na,8,,8,,,River Valley Voices in Action,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.reviewonline.com/news/local-news/2020/04/activists-brought-their-protest-caravan-to-the-county-jail/,,,,
Logansport,Cass County Government Building,Cass,IN,US,2020-04-15,dozens,24,,24,,,general protesters,"against proposed Waelz Sustainable Products zinc recycling plant, against pollution",0,car protest,0,0,0,0,1,1,https://www.pharostribune.com/news/local_news/article_4c844496-7f2f-11ea-9b8e-ab5e747f5f9c.html,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-04-15,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Merced,Mercy Medical Center Merced,Merced,CA,US,2020-04-15,count video,20,,24,,,California Nurses Association,for more personal protective equipment for nurses during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.mercedsunstar.com/news/local/article242044526.html,,,,
Oklahoma City,Penn Square Mall,Oklahoma,OK,US,2020-04-15,count video,40,,90,,,OK Back 2 Work,protest stay-at-home measures due to Covid-19,2,protest; caravan,0,0,0,0,1,1,https://kfor.com/news/local/those-people-are-gonna-get-sick-holt-issues-strict-message-to-protesters-who-gathered-together-despite-social-distancing-concerns/,,,,
Pittsburgh,,Allegheny,PA,US,2020-04-15,more than 20,20,,20,,,general protesters,for the release of inmates to prevent the spread of COVID-19,0,protest,0,0,0,0,1,1,https://www.pghcitypaper.com/pittsburgh/drive-by-protesters-call-for-more-releases-of-inmates-at-allegheny-county-jail-state-prisons/Content?oid=17136904,,,,
Saint George,Washington County Administration Building,Washington,UT,US,2020-04-15,about 100; hundreds,100,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.ksl.com/article/46742081/st-george-residents-protest-governors-stay-home-directive,https://www.usatoday.com/story/news/politics/2020/04/15/coronavirus-multiple-states-see-protests-over-stay-home-rules/5142499002/,,,
Salem,State Capitol,Marion,OR,US,2020-04-15,couple dozen,24,,24,,,AFSCME Local 132,against pop-up child care centers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.eastoregonian.com/coronavirus/oregon-child-care-providers-rally-for-state-support/article_46ce17fc-8015-11ea-abd8-436f8eb05ec1.html,,,,
Sonora,Washington St,Tuolumne,CA,US,2020-04-15,close to 100,100,,100,,,business owners; church groups; community members,protest stay-at-home orders due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.modbee.com/news/local/article242067966.html,,,,
Stockton,Dignity Health's St. Joseph Medical Center,San Joaquin,CA,US,2020-04-15,more than 50,50,,50,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.recordnet.com/news/20200416/lsquoputting-our-lives-on-linersquo-st-josephrsquos-nurses-protest-critical-shortage-of-protective-virus-equipment,,,,
Tacoma,Pierce County Corrections,,WA,US,2020-04-15,,,,,,,inmates,for better protections against COVID-19 in jail,0,hunger strike,0,0,0,0,1,1,https://waprisonhistory.org/pandemic-prison/coronavirus-pandemic-testimonials-from-inside/letter-about-pierce-county-jail/,,,,
Utica,Mohawk Valley Health System Hospitals,Oneida,NY,US,2020-04-15,about 20 ,20,,20,,,CWA Local 1126; UFCW Local 1,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,car protest,0,0,0,0,1,1,https://www.uticaod.com/news/20200416/mvhs-hospital-workers-protest-mask-re-use,,,,
Albany,New York State Capitol Building,Albany,NY,US,2020-04-16,about 30,30,,30,,,general protestors,"protest stay-at-home measures due to Covid-19, for President Trump, against Governor Cuomo, against communism",2,protest,0,0,0,0,1,1,https://www.syracuse.com/state/2020/04/small-protest-in-albany-demands-communist-cuomo-lift-stay-at-home-order-in-ny.html,,,,
Arroyo Grande,Arroyo Grande Community Hospital,San Luis Obispo,CA,US,2020-04-16,count video,9,,15,,,California Nurses Association; National Nurses United,for more personal protective equipment for nurses during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://keyt.com/health/coronavirus/2020/04/16/nurses-protest-ppe-re-use-at-arroyo-grande-community-hospital/,,,,
Austin,"State Capitol, Governor's Mansion",Travis,TX,US,2020-04-16,count video,76,,100,,,Reopen Texas,for reopening economy during coronavirus pandemic,2,protest,0,0,0,0,1,1,https://www.kvue.com/article/news/local/protesters-rally-texas-state-capitol-governors-mansion-to-reopen-economy/269-2ae8a0bf-8300-4846-9d40-ea88b76eae81,https://www.kxan.com/news/coronavirus/group-of-protesters-at-governors-mansion-rallying-to-reopen-texas-economy/,,,
Elizabeth,Elizabeth Nursing and Rehab Center,Union,NJ,US,2020-04-16,three,3,,3,,,National United Youth Council,for closing nursing home with numerous COVID-19 deaths,0,protest,0,0,0,0,1,1,https://www.nj.com/coronavirus/2020/04/cops-break-up-small-protest-outside-nursing-home-with-29-coronavirus-deaths.html,,,,
Emerald Isle,Emerald Isle Beach,Carteret,NC,US,2020-04-16,n/a,1,,1,,,general protestor,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.businessinsider.com/us-navy-protest-beach-closures-uniform-north-carolina-2020-4,,,,
Glasgow,Glasgow Police Department,Barren,KY,US,2020-04-16,ten,10,,10,,,general protestors,"for justice for Jeremy Marr, for police transparency",0,protest,0,0,0,0,1,1,https://www.wnky.com/protesters-rally-outside-glasgow-police-department-after-suspect-dies-in-custody/,,,,
Hollister,Hazel Hawkins Memorial Hospital,San Benito ,CA,US,2020-04-16,count video ,7,,7,,,health care workers,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,demonstration,0,0,0,0,1,1,https://kion546.com/news/2020/04/16/nurses-hold-new-rallies-across-central-coast-over-ppe-layoffs/,,,,
Jersey City,Cliffs Loft Building,Hudson,NJ,US,2020-04-16,count pic,4,,4,,,SEIU 32BJ,for safer working conditions at Planned Companies during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.nj.com/hudson/2020/04/luxury-apartment-workers-walk-out-to-protest-low-wages-lack-of-ppe.html,,,,
Lansing,State Capitol,Ingham,MI,US,2020-04-16,count video,15,,20,,,Nation Outside,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.youtube.com/watch?v=Qlg82RTsvzA,,,,
Los Angeles,Ronald Reagan UCLA Medical Center,Los Angeles,CA,US,2020-04-16,count pic,13,,15,,,California Nurses Association/ National Nurses United,for more personal protective equipment for healthcare workers during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.nationalnursesunited.org/press/ronald-reagan-university-california-los-angeles-medical-center-nurses-hold-drive-thon-shift,,,,
Manhattan,269 W. 87th St. on the Upper West Side,New York,NY,US,2020-04-16,,10,,10,,,Local 32BJ,for safer working conditions at Planned Companies during coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.nydailynews.com/coronavirus/ny-coronavirus-doormen-protest-conditions-20200416-ax4xbloaw5hgrfuacuz3tmchm4-story.html,,,the two Planned Comany protests had 10 total participants,
