CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.
Seattle,Garfield High School,King,WA,US,2019-04-04,several dozen,36,,36,,,Garfield High School teachers,Education; Against budget,0,walk-in,0,0,0,0,1,1,https://www.king5.com/article/news/seattle-teachers-protest-397-million-in-cuts-to-librarians-administrators/281-77a60f5c-870f-4ace-b131-1a28438e09e5,,21006,
Soldotna,,Kenai Penninsula Borough,AK,US,2019-04-04,,,,,,,general protestors,Executive; For greater transparency,1,protest,0,0,0,0,1,1,http://www.homertribune.com/article/1915homer_residents_call_for_release_of_mueller,,21178,
Southgate,Corner of Fort and Chesnut Streets,Wayne,MI,US,2019-04-04,about 20 or 30,20,,30,,,general protestors,Executive; For greater transparency,1,protest,0,0,0,0,1,1,http://www.thenewsherald.com/news/release-the-report-protest-hits-southgate-april/article_792679fe-57dc-11e9-ba3e-5b504fea49dc.html,,21036,
Spokane,Tom Foley Federal Building,Spokane,WA,US,2019-04-04,more than 100,100,,100,,,general protestors,Executive; For greater transparency,1,protest,0,0,0,0,1,1,https://www.krem.com/article/news/politics/spokane-protest-demanding-release-of-muller-report-planned-for-thursday/293-2196c373-8607-456d-b102-ba76694670b4,,21013,
Tempe,Arizona State University,Maricopa,AZ,US,2019-04-04,dozens,24,,24,,,ASU students,Immigration; For compassionate immigration; Against invited speaker,1,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/arizona-education/2019/04/04/arizona-state-university-students-protest-border-patrol-campus-fair/3370532002/,,21042,
Tucson,University of Arizona,Pima,AZ,US,2019-04-04,,,,,,,general protestors,Immigration; For compassionate immigration,1,protest,0,0,0,0,1,1,http://www.wildcat.arizona.edu/article/2019/04/n-del-cueto,,21037,
Utica,Utica State Office Building,Oneida,NY,US,2019-04-04,about 30,30,,30,,,Indivisible Mohawk Valley ,Executive; For greater transparency,1,rally,0,0,0,0,1,1,https://www.uticaod.com/news/20190404/locals-rally-for-release-of-mueller-report,,21008,
Vancouver,Esther Short Park,Clark,WA,US,2019-04-04,NA,152,,152,,,MoveOn,Executive; For greater transparency,1,protest,0,0,0,0,1,1,https://www.columbian.com/news/2019/apr/04/moveon-org-organizes-mueller-report-protest/,,21040,
Washington,White House,DC,DC,US,2019-04-04,about 250,250,,250,,,MoveOn,Executive; For greater transparency,1,rally,0,0,0,0,1,1,https://www.mercurynews.com/2019/04/04/hundreds-rally-near-white-house-to-demand-mueller-report/,,21000,
Watertown,Public Square,Jefferson,NY,US,2019-04-04,about 10,10,,10,,,MoveOn; Indivisible; Stand Up America; Common Cause,Executive; For greater transparency,1,protest,0,0,0,0,1,1,https://www.watertowndailytimes.com/news04/north-country-activists-join-nationwide-releasethereport-protest-20190405,,21038,
West Chester,West Chester Historic Courthouse,Chester,PA,US,2019-04-04,about 100,100,,100,,,general protestors,Executive; For greater transparency,1,rally,0,0,0,0,1,1,https://www.dailylocal.com/news/local/local-residents-rally-in-west-chester-to-demand-release-of/article_ced696fc-57bb-11e9-ac5a-8b65d11456a7.html,,21020,
Aurora,Wayside Cross Ministries,Kane,IL,US,2019-04-05,roughly 40,40,,40,,,general protestors,Other; Against sex offender,0,protest,0,0,0,0,1,1,https://www.dailyherald.com/news/20190405/group-marches-at-aurora-ministry-to-protest-housing-unforgivable-ripper-crew-member,,21043,
Aztec,West Aztec Blvd,San Juan,NM,US,2019-04-05,,,,,,,general protestors,Guns; Against greater gun control,2,rally,0,0,0,0,1,1,https://www.daily-times.com/story/news/local/aztec/2019/04/06/second-amendment-gun-law-rally-protest-sanctuary-city-aztec-new-mexico/3377485002/,,21074,
Billings,Yellowstone County Courthouse,Yellowstone,MT,US,2019-04-05,na,400,,400,,,Native American Achievement Center,Against sexual/domestic violence; Native Americans,0,march,0,0,0,0,1,1,https://billingsgazette.com/news/state-and-regional/mmiw/hundreds-march-through-downtown-billings-for-missing-murdered-people/article_6b8ba811-a77d-5f9a-b661-a2e5e787097e.html https://billingsgazette.com/news/local/missing-and-murdered-indigenous-women-s-march-planned/article_acfd91b4-6013-5544-b775-aa25ef135687.html,,20937,
Calexico,,Imperial,CA,US,2019-04-05,around 200,200,,200,,,general protestors,Immigration; Against border wall,1,protest,0,0,0,0,1,1,https://fox5sandiego.com/2019/04/05/supporters-protesters-out-in-force-for-trumps-border-visit/,,21026,
Calexico,,Imperial,CA,US,2019-04-05,about 100,100,,100,,,general protestors,Immigration; Counter protest; For border wall,2,rally,0,0,0,0,0,1,https://fox5sandiego.com/2019/04/05/supporters-protesters-out-in-force-for-trumps-border-visit/,,21028,
Carlisle,Square,Cumberland,PA,US,2019-04-05,,,,,,,Carlisle Area School District instructional aides,Against outsourcing; Education,0,rally,0,0,0,0,1,1,https://cumberlink.com/news/local/communities/carlisle/carlisle-school-teachers-aides-rally-on-square/article_cad35a1c-dba4-5c49-9fba-18e9a37d763f.html,,21050,
Ellensburg,Central Washington University,Kittitas,WA,US,2019-04-05,about 50,50,,50,,,CWU students,Guns; For greater gun control; Counter protest,1,protest,0,0,0,0,1,1,https://www.yakimaherald.com/news/local/patriot-prayer-rally-and-march-in-ellensburg-end-peacefully/article_df7bc340-58f3-11e9-89ce-ab4353251e86.html,,21090,
Ellensburg,downtown,Kittitas,WA,US,2019-04-05,,,,,,,Patriot Prayer,Guns; Against greater gun control,2,march; rally,0,0,0,0,0,1,https://www.yakimaherald.com/news/local/patriot-prayer-rally-and-march-in-ellensburg-end-peacefully/article_df7bc340-58f3-11e9-89ce-ab4353251e86.html,,21089,
Houston,Rice University,Harris,TX,US,2019-04-05,more than 100,100,,100,,,Rice University students,Executive; Against president,1,protest,0,0,0,0,1,1,https://www.chron.com/news/houston-texas/houston/article/Rice-students-protest-visit-by-VP-Pence-13744657.php,,21051,
Knoxville,Kingston Pike,Knox,TN,US,2019-04-05,close to 200,200,,200,,,general protestors,Education; Against charter schools/vouchers,0,protest,0,0,0,0,1,1,https://www.knoxnews.com/story/news/local/2019/04/06/school-voucher-protest-knoxville-esa-governor-bill-lee-gop/3387555002/,,21099,
Lehi,Lehi City Hall,Utah,UT,US,2019-04-05,,,,,,,Utah Mothers fro Clean Air,Environment; Against mining,1,protest,0,0,0,0,1,1,https://fox13now.com/2019/04/06/chalk-art-protest-shut-down-by-utah-city-for-criminal-mischief/,,21069,
Madisonville,Hiwassee College,Monroe,TN,US,2019-04-05,about 50,50,,50,,,Hiwassee College students,Education; Against closure/relocation,0,protest,0,0,0,0,1,1,https://www.knoxnews.com/story/news/education/2019/04/05/hiwassee-college-students-protest-during-closed-meeting/3375093002/,,21059,
Mansfield,Richland County Courthouse,Richland,OH,US,2019-04-05,,,,,,,New World Landscapes; Mohican Advocates,Other; Against tree removal,0,vigil,0,0,0,0,1,1,https://www.mansfieldnewsjournal.com/story/news/2019/04/04/vigil-planned-friday-protest-felled-trees-outside-county-courthouse/3366703002/,,21016,
Middlebury,Halpin Road,Addison,VT,US,2019-04-05,over 100,100,,100,,,350Vermont,Against climate change; Environment; Multiday,0,march ,0,0,0,0,1,1,https://vtdigger.org/2019/04/05/vermonters-begin-65-mile-climate-solutions-march/,,21060,
New York,Birthright Israel’s offices; Third Avenue,New York,NY,US,2019-04-05,more than 100; approximately 200,100,,200,,,IfNotNow,International; Israel; For Palestine,1,protest,15,0,0,0,1,1,https://www.michigandaily.com/section/government/2-%E2%80%98u%E2%80%99-students-arrested-demonstration-outside-birthright-israel%E2%80%99s-new-york,https://jewishweek.timesofisrael.com/protest-of-birthright-offices-shuts-down-third-avenue-15-students-arrested/,21072,civil dis
Palm Coast,Offices of State Senator Travis Hutson,Flagler,FL,US,2019-04-05,count pic,6,,6,,,ACLU,Civil Rights; For greater access; Voting,0,protest,0,0,0,0,1,1,https://www.news-journalonline.com/news/20190405/flagler-protesters-florida-lawmakers-are-betraying-amendment-4-voters,,21066,
Tampa,,Hillsborough,FL,US,2019-04-05,,,,,,,general protestors,Healthcare; Mental health; For Medicaid,0,rally,0,0,0,0,1,1,https://www.wtsp.com/article/news/politics/families-professionals-rally-against-proposed-cuts-to-services-for-kids-with-autism/67-5f3cf612-7f6e-42c5-b044-077cbb4ce353,,21048,
University Park,Penn State,Centre ,PA,US,2019-04-05,close to 100,100,,100,,,Penn State LGBTQA Student Resource Center,Civil Rights; Pride; Pro-LGBTQ,1,rally,0,0,0,0,1,1,https://www.centredaily.com/news/local/education/penn-state/article228877819.html,,21057,
Allentown,Seventh and Hamilton Streets,Lehigh,PA,US,2019-04-06,about 3 dozen,36,,36,,,Make the Road PA; Lehigh Valley for All,For compassionate immigration; Immigration,1,rally,0,0,0,0,1,1,https://www.mcall.com/news/local/allentown/mc-nws-allentown-rally-for-immigrant-rights-20190407-ypk3o7zkuzfzjhqjhnemwydfmy-story.html,,21098,
Cleveland,Louis Stokes Cleveland VA Medical Center,Cuyahoga,OH,US,2019-04-06,NA,65,,65,,,Cleveland Animal Save,For animal welfare,0,protest,0,0,0,0,1,1,https://www.wkyc.com/article/news/watch-live-citizens-protest-use-of-dogs-for-testing-purposes-outside-cleveland-va-medical-center/95-f2828c1e-661d-43e7-a317-d70cd8256337,,21065,
Ellensburg,Sixth Avenue,Kittitas,WA,US,2019-04-06,about 25,25,,25,,,Patriot Prayer,Guns; Against greater gun control,2,rally,0,0,0,0,1,1,https://www.yakimaherald.com/news/local/patriot-prayer-rally-and-march-in-ellensburg-end-peacefully/article_df7bc340-58f3-11e9-89ce-ab4353251e86.html,,21091,
Groton,Route 1; Kings Highway,New London,CT,US,2019-04-06,about 20,20,,20,,,No Tolls CT,Against fees; Transportation,0,protest,0,0,0,0,1,1,https://www.theday.com/article/20190406/NWS01/190409585,,21067,
Hickory,Hickory Soup Kitchen,Catawba,NC,US,2019-04-06,FB: 11,11,,11,,,Love is a Verb,For homeless residents,0,camp out; protest,0,0,0,0,1,1,https://www.hickoryrecord.com/news/love-is-a-verb-organizes-camp-out-demonstration/article_2e91942e-5718-11e9-bd13-4309b77814ed.html,https://www.facebook.com/events/1261435860676607,21052,
Kent,Kent Community Center,Litchfield,CT,US,2019-04-06,40 or so,40,,40,,,Kent Democratic Town Committee,For greater inclusion; Civil Rights,0,protest,0,0,0,0,1,1,https://www.newstimes.com/local/article/Protest-against-Presler-event-heartwarming-13746951.php,https://www.newstimes.com/local/article/Scott-Presler-event-comes-to-Kent-Saturday-13746122.php,21062,
Le Mars,Plymouth County Historical Museum,Plymouth,IA,US,2019-04-06,roughly 20,20,,20,,,Sioux County Democrats,Legislative; Against congressional representative,0,protest,0,0,0,0,1,1,https://siouxcityjournal.com/news/local/king-returns-to-familiar-topics-at-le-mars-town-hall/article_ab21ec5f-793f-52ff-89c4-e2648441d86b.html,,21071,
New London,Colman St; Broad St,New London,CT,US,2019-04-06,about 20,20,,20,,,No Tolls CT,Against fees; Transportation,0,protest,0,0,0,0,1,1,https://www.theday.com/article/20190406/NWS01/190409585,,21068,
Portland,Killingsworth St,Multnomah,OR,US,2019-04-06,,,,,,,general protestors,Civil Rights; For greater accountability; For racial justice; Police,0,rally; march,0,0,0,0,1,1,https://www.kgw.com/article/news/family-rally-and-march-for-blind-man-killed/283-0e457d3e-240e-4a24-bbc2-0cd22804f6a6,,21092,
San Antonio,UTSA Downtown Campus,Bexar,TX,US,2019-04-06,,,,,,,March for Science,pro-science,0,march,0,0,0,0,1,1,https://actionnetwork.org/event_campaigns/march-for-science-2019-may-4-day-of-action?,https://www.utsa.edu/today/2019/04/story/MarchforScience.html,,
San Francisco,UC Hastings College of the Law,San Francisco,CA,US,2019-04-06,some two dozen,24,,24,,,Coalition on Homelessness; Voluntary Services First Coalition,For homeless residents; Other,0,rally,0,0,0,0,1,1,https://www.sfexaminer.com/the-city/homeless-disability-rights-advocates-disrupt-town-hall-to-protest-state-conservatorship-bill/,,21097,
Sterling Heights,Chaldean Community Foundation,Macomb,MI,US,2019-04-06,,,,,,,general protestors,For compassionate immigration; Immigration; For religious tolerance,0,rally,0,0,0,0,1,1,https://www.clickondetroit.com/news/michigan-lawmakers-stand-with-families-rally-against-deportations,,21070,
Steubenville,downtown,Jefferson,OH,US,2019-04-06,,,,,,,general protestors,Against violence,0,rally,0,0,0,0,1,1,http://www.heraldstaronline.com/news/local-news/2019/04/steubenville-rallies-to-stop-the-violence/,,21094,
Tularosa,White Sands Missile Range,Otero,NM,US,2019-04-06,,,,,,,Tularosa Basin Downwinders Consortium,Other; Against nuclear weapons,0,protest,0,0,0,0,1,1,https://www.santafenewmexican.com/news/briefs/another-protest-planned-near-site-of-atomic-bomb-testing/article_5d5e0147-7d40-573f-a6df-288c1c091298.html,,20962,
West Palm Beach,Summit Blvd,Palm Beach,FL,US,2019-04-06,,,,,,,general protestors,Against violence,0,protest,0,0,0,0,1,1,http://cbs12.com/news/local/local-churches-hold-rally-against-violence,,21088,
Albany,New York Department of Education,Albany,NY,US,2019-04-07,,,,,,,Albany Public School Teachers Association,Education; Against test-based evaluation,0,rally,0,0,0,0,1,1,https://www.northcountrypublicradio.org/news/story/38412/20190409/state-teachers-union-rallies-against-standardized-testing,,21124,
Clifton Heights,Springfield Road,Passaic,NJ,US,2019-04-07,hundreds,100,,100,,,general protestors,Against development; Other; Park,0,protest,0,0,0,0,1,1,https://www.delcotimes.com/news/clifton-field-fans-plan-protest-on-sunday/article_cf3d0d50-5659-11e9-804f-fbe3ecfebf12.html,https://www.delcotimes.com/news/hundreds-turn-out-in-clifton-to-protest-possible-loss-of/article_207032ac-597e-11e9-92aa-5f1e1610814b.html,,
Dorchester,,Suffolk,MA,US,2019-04-07,about 200,200,,200,,,general protestors,For criminal justice reform; Civil Rights,0,protest,0,0,0,0,1,1,https://www.masslive.com/boston/2019/04/suffolk-da-rachael-rollins-says-attacks-on-her-decline-to-prosecute-policy-are-based-in-sexism-at-dorchester-rally.html,,21104,
Hickory,NC 127,Catawba,NC,US,2019-04-07,,,,,,,Love is a Verb,For homeless residents,0,protest,0,0,0,0,1,1,https://www.hickoryrecord.com/news/love-is-a-verb-organizes-camp-out-demonstration/article_2e91942e-5718-11e9-bd13-4309b77814ed.html,,21053,
Huntington,Cow Harbor Park,Suffolk,NY,US,2019-04-07,more than 100,100,,100,,,general protestors,Utility; For tax,0,protest,0,0,0,0,1,1,https://www.newsday.com/long-island/suffolk/lipa-rally-taxes-plant-1.29521435,,21095,
San Diego,Skateworld Roller Rink,San Diego,CA,US,2019-04-07,dozens,24,,24,,,general protestors,Against development; Park,0,rally,0,0,0,0,1,1,https://www.sandiegouniontribune.com/news/politics/story/2019-04-07/skateworld-supporters-rally-sunday-in-advance-of-key-city-council-vote,,21096,
Springfield,,Greene,MO,US,2019-04-07,,,,,,,Me Too Springfield,Against sexual/domestic violence; Other,0,protest; march,0,0,0,0,1,1,https://www.ozarksfirst.com/news/me-too-springfield-holds-protest-art-exhibit-to-protest-victim-blaming/1907079565,,21107,
Albany,Capitol,Albany,NY,US,2019-04-08,,,,,,,general protestors,Civil Rights; For greater accountability; Police,0,rally,0,0,0,0,1,1,https://www.nydailynews.com/news/politics/ny-cops-misbehavior-20190409-rwotnrgpezcbbhus6rnb54nxf4-story.html,,21122,
Ames,Ames High School; Iowa State University,Story,IA,US,2019-04-08,,,,,,,Westboro Baptist Church,Civil Rights; Anti-LGBTQ,2,protest,0,0,0,0,1,1,https://www.amestrib.com/news/20190406/community-reacts-with-support-to-upcoming-westboro-church-protest,,21093,
Austin,Capitol,Travis,TX,US,2019-04-08,hundreds,100,,100,,,Abolish Abortion Texas,Civil Rights; Against abortion rights,2,rally,0,0,0,0,1,1,http://www.dailytexanonline.com/2019/04/09/hundreds-rally-around-bill-to-outlaw-all-abortion,,21120,
Baton Rouge,State Capitol,East Baton Rouge Parish,LA,US,2019-04-08,about 100,100,,100,,,general protestors,Civil Rights; For women's rights,1,march,0,0,0,0,1,1,http://www.lsureveille.com/daily/with-the-equal-rights-amendment-one-state-away-from-being/article_859b75ae-5b10-11e9-a528-a7cc138983fe.html,,21150,
Harrisburg,State Capitol,Dauphin,PA,US,2019-04-08,hundreds,100,,100,,,Moms Demand Action,Guns; For greater gun control,1,rally,0,0,0,0,1,1,https://www.dailylocal.com/news/local/hundreds-rally-in-support-of-killion-gun-bill/article_908001b0-5a25-11e9-a4a6-b327088820be.html,,21101,
Los Altos,Egan Junior High School,Santa Clara,CA,US,2019-04-08,nearly 100,100,,100,,,general protestors,Education; Against charter schools/vouchers,0,protest,0,0,0,0,1,1,https://www.mercurynews.com/2019/04/08/parents-protest-plan-to-give-bullis-charter-school-a-los-altos-school-district-campus/,,21108,
Moscow,University of Idaho,Latah,ID,US,2019-04-08,roughly 400,400,,400,,,general protestors,Civil Rights; Pro-LGBTQ; Against invited speaker; For women's rights,1,protest,0,0,0,0,1,1,https://dnews.com/local/toxic-matriarchy-talk-spurs-protest-at-ui/article_3067d1d9-3712-573b-bcb8-29e4a97f7f76.html,,21117,
San Diego,Julian,San Diego,CA,US,2019-04-08,about 30,30,,30,,,Local residents and supports,Collective Bargaining; Against layoffs; Multiday,0,protest (sit-in),0,0,0,0,1,1,https://fox5sandiego.com/2019/04/10/county-volunteer-firefighters-in-stalemate-over-julian-department/,,,
St. Louis,Washington University,St. Louis,MO,US,2019-04-08,,,,,,,Washington University for Socioeconomic Diversity,For greater inclusion; Education,0,rally,0,0,0,0,1,1,http://www.studlife.com/?p=96504,,21164,
State College,State College Borough Council,Centre ,PA,US,2019-04-08,NA,8,,8,,,general protestors,Civil Rights; For greater accountability; For racial justice; Police,0,protest,0,0,0,0,1,1,https://www.centredaily.com/news/local/community/state-college/article229338869.html,,21324,
Tallahassee,Capitol,Leon,FL,US,2019-04-08,more than 80,80,,80,,,Florida Family Policy Council,Civil Rights; Against abortion rights,2,rally,0,0,0,0,1,1,https://www.tallahassee.com/story/news/2019/04/08/parental-consent-bill-advances-senate/3399004002,,21102,
Tallahassee,Capitol,Leon,FL,US,2019-04-08,,,,,,,Progress Florida,Civil Rights; Counter protest; For abortion rights,1,protest,0,0,0,0,0,1,https://www.tallahassee.com/story/news/2019/04/08/parental-consent-bill-advances-senate/3399004002,,21103,
Athens,Limestone County Courthouse,Clarke,OH,US,2019-04-09,,,,,,,general protestors,Civil Rights; For racial justice; For greater accountability; Police,0,protest,0,0,0,0,1,1,https://www.enewscourier.com/news/local_news/apd-acs-share-altercation-recordings-protest-held-on-square/article_b1657eac-5ccb-11e9-92af-2ba91c4a9108.html,,21186,
Boston,,Suffolk,MA,US,2019-04-09,,,,,,,general protestors,Environment; Against fossil fuels; Business,1,protest,0,0,0,0,1,1,https://www.kiro7.com/news/local/activists-block-section-of-second-avenue-to-protest-chase-bank-s-funding-of-fossil-fuels/938821365,,21144,
Fort Lauderdale,Broward School Board,Broward,FL,US,2019-04-09,hundreds,100,,100,,,Broward Teachers Union,Collective Bargaining; For better compensation,0,protest,0,0,0,0,1,1,https://www.sun-sentinel.com/news/education/fl-ne-april-9-broward-school-board-20190409-story.html,,21128,
Juneau,Elizabeth Peratrovich Hall; Sealaska Plaza,Juneau,AK,US,2019-04-09,over one hundred,100,,100,,,Central Council of the Tlingit and Haida Indian Tribes of Alaska's Violence Against Women Task Force,Against sexual/domestic violence; Other; Native Americans,0,march; rally,0,0,0,0,1,1,https://www.juneauempire.com/news/march-and-rally-ends-the-silence/,,21136,
Lansing,State Capitol,Ingham,MI,US,2019-04-09,,,,,,,Michigan United,Immigration; For sanctuary city/state,0,protest,0,0,0,0,1,1,https://www.metrotimes.com/news-hits/archives/2019/04/10/groups-protest-anti-sanctuary-city-bills-in-michigan-legislature,,21149,
Montpelier,Christ Church; State House,Washington,VT,US,2019-04-09,about 300,300,,300,,,350VT,Against climate change; Environment,0,rally; march,0,0,0,0,1,1,https://vtdigger.org/2019/04/05/vermonters-begin-65-mile-climate-solutions-march/,https://www.timesargus.com/news/local/march-to-lobby-lawmakers-on-climate-change/article_5706ab3b-5235-5ff9-a86f-022a7402d060.html,21061,
Nashville,J.T. Moore Middle School,Davidson,TN,US,2019-04-09,,,,,,,general protestors,For better compensation; Collective Bargaining,0,rally,0,0,0,0,1,1,https://www.tennessean.com/story/news/education/2019/04/09/nashville-public-schools-board-approves-962-million-school-budget-ask/3375453002/,,21131,
Nashville,Capitol Hill,Davidson,TN,US,2019-04-09,roughly 50,50,,50,,,Tennessee school teachers,Education; Against charter schools/vouchers,0,protest,0,0,0,0,0,1,https://www.newschannel5.com/news/teachers-speak-out-against-tennessee-voucher-bill,,21112,
Oklahoma City,Main and Broadway; City Hall,Oklahoma,OK,US,2019-04-09,,,,,,,Diversity Center of Oklahoma;  Freedom Oklahoma,Civil Rights; Pro-LGBTQ,1,march,0,0,0,0,1,1,https://newsok.com/gallery/6039934/walk-to-city-hall,,21110,
Saint Paul,"Bishop Henry Whipple Building, 1 Federal Dr",Ramsey,MN,US,2019-04-09,,,,,,,Interfaith Coalition on Immigration; Release MN 8,"in solidarity with migrant detainees, against inhumane detention practices",1,vigil,,,,,1,1,https://mnicom.org/programs/vigils/,https://mnicom.org/2019/03/30/april-2019-vigil/,,second Tuesday of every month
San Diego,Lemon Grove School District Office,San Diego,CA,US,2019-04-09,,,,,,,Lemon Grove School District parents and students,Education; Against mismanagement,0,rally,0,0,0,0,1,1,https://www.10news.com/news/local-news/parents-pull-kids-from-school-rally-against-lemon-grove-school-district,,21126,
San Francisco,City Hall,San Francisco,CA,US,2019-04-09,,,,,,,NAACP,Civil Rights; For criminal justice reform,0,rally,0,0,0,0,1,1,https://www.sfchronicle.com/bayarea/article/NAACP-s-Amos-Brown-blasts-effort-to-shut-down-13754535.php,,21123,
San Jose,City Hall,Santa Clara,CA,US,2019-04-09,,,,,,,BAYMEC,Civil Rights; Pro-LGBTQ; Against business,1,rally,0,0,0,0,1,1,https://www.mercurynews.com/2019/04/09/san-joses-lgtbq-community-rallies-against-airport-chick-fil-a/,,21111,
Seattle,Capitol,King,WA,US,2019-04-09,,,,,,,Seattle Public School Librarians,Education; Against budget; For library,0,protest,0,0,0,0,1,1,http://www.southwhidbeyrecord.com/news/school-librarians-demonstrate-at-the-capitol-to-protest-funding-cuts/,,21125,
Storrs,University of Connecticut,Tolland,CT,US,2019-04-09,,,,,,,Youth for Socialist Action; Revolution Against Rape,Civil Rights; For racial justice; Against invited speaker,0,rally; protest,0,0,0,0,1,1,https://www.courant.com/education/hc-news-uconn-turning-point-usa-talk-20190408-n5o7nxwuize23lsvbo7x2dzhki-story.html,https://www.ctpost.com/local/article/Candace-Owens-talk-at-UConn-draws-protesters-13755509.php,21105,https://www.ctpost.com/local/article/Candace-Owens-talk-at-UConn-draws-protesters-13755509.php
Torrance,City Council Meeting,Los Angeles,CA,US,2019-04-09,,,,,,,Black Lives Matter,Civil Rights; Police; For racial justice; for Greater accountability ,1,Protest,1,0,0,0,1,1,https://www.dailybreeze.com/2019/04/10/protesters-disrupt-torrance-council-meeting-again-as-they-seek-footage-from-fatal-shooting/,,,
Washington,Shaw Metro PCS,DC,DC,US,2019-04-09,count pic,3,,3,,,general protestors,For business; Against gentrification,0,protest,0,0,0,0,1,1,https://wtop.com/dc/2019/04/after-protest-t-mobile-ceo-says-dcs-go-go-shouldnt-stop-playing-in-shaw/,,21137,
Albion,Albion College,Calhoun,MI,US,2019-04-10,well over 100,100,,100,,,general protestors,Civil Rights; For racial justice,0,protest,0,0,0,0,1,1,https://www.battlecreekenquirer.com/story/news/2019/04/12/albion-college-basketball-players-report-racist-harassment-winston-barnes/3446906002/,,21183,
Ann Arbor,University of Michigan,Washtenaw,MI,US,2019-04-10,,,,,,,general protestors,Environment; Against climate change,1,protest,0,0,0,0,1,1,https://www.michigandaily.com/section/administration/%E2%80%98u%E2%80%99-celebrates-biological-sciences-building-ribbon-cutting-ceremony,,21182,
Boulder,Chase Bank at 30th and Pearl Streets,Boulder,CO,US,2019-04-10,25 to 30,25,,30,,,general protestors,Against fossil fuels; Environment; Against business,1,protest,0,0,0,0,1,1,http://www.dailycamera.com/news/boulder/ci_32568038/climate-activists-protest-jpmorgan-chase-at-downtown-boulder,,21171,
Cape Coral,Corner of Cape Coral Parkway and Del Prado Blvd,Lee,FL,US,2019-04-10,,,,,,,ROAR,Families; For compassionate immigration; Immigration,1,protest,0,0,0,0,1,1,https://www.news-press.com/story/news/2019/04/11/southwest-florida-residents-join-rally-cry-protect-migrant-children-housed-homestead/3398691002/,,21159,
Cary,Green Hope High School,Wake,NC,US,2019-04-10,about 200,200,,200,,,Green Hope High School Students,Education; Against curriculum changes,0,walkout; protest,0,0,0,0,1,1,https://www.newsobserver.com/news/local/article228851209.html,,21148,
Chicago,,Cook,IL,US,2019-04-10,,,,,,,general protestors,Environment; Against fossil fuels; Business,1,protest,0,0,0,0,1,1,https://www.kiro7.com/news/local/activists-block-section-of-second-avenue-to-protest-chase-bank-s-funding-of-fossil-fuels/938821365,,21143,
Colorado Springs,Chase Bank,El Paso,CO,US,2019-04-10,,,,,,,general protestors,Against fossil fuels; Environment; Against business,1,protest,0,0,0,0,1,1,http://www.dailycamera.com/news/boulder/ci_32568038/climate-activists-protest-jpmorgan-chase-at-downtown-boulder,,21173,
Coos Bay,,Coos,OR,US,2019-04-10,,,,,,,South Coast teachers,Education; Against systemic underfunding,0,rally,0,0,0,0,1,1,http://kcby.com/news/local/teachers-on-the-south-coast-rally-in-support-of-student-success-act,,21152,
Dartmouth,Outside Sherriffs Office,Bristol,MA,US,2019-04-10,NA,2,,2,,,general protestors,Immigration; Against ICE,1,protest,2,0,0,0,1,1,https://www.bostonglobe.com/metro/2019/04/10/two-demonstrators-protesting-bristol-sheriff-arrangements-with-ice-are-arrested/Juu41yP8Hbru9whXbpzipN/story.html,,21169,
Denver,Chase Bank,Denver,CO,US,2019-04-10,,,,,,,general protestors,Against fossil fuels; Environment; Against business,1,protest,0,0,0,0,1,1,http://www.dailycamera.com/news/boulder/ci_32568038/climate-activists-protest-jpmorgan-chase-at-downtown-boulder,,21172,
Dover,outside the Capitol,Kent,DE,US,2019-04-10,,,,,,,general protestors,Guns; Against greater gun control,2,rally,0,0,0,0,1,1,https://www.delmarvanow.com/story/news/2019/04/10/protesters-swarm-gun-control-rally-democrats-propose-tougher-gun-laws/3421629002/,https://technical.ly/delaware/2019/04/10/tweets-capture-dueling-rallies-in-dover-delaware-gun-rights-reform-control-delaware-gun-rights-reform-control-delware-gun-rights-reform-control/,,see above
Dover,outside the Capitol,Kent,DE,US,2019-04-10,hundreds,200,,200,,,"Moms Demand Action For Gun Sense in America,",Guns; For greater gun control,1,rally,0,0,0,0,0,1,https://www.delmarvanow.com/story/news/2019/04/10/protesters-swarm-gun-control-rally-democrats-propose-tougher-gun-laws/3421629002/,https://technical.ly/delaware/2019/04/10/tweets-capture-dueling-rallies-in-dover-delaware-gun-rights-reform-control-delaware-gun-rights-reform-control-delware-gun-rights-reform-control/,,There was a protest to this rally happening at the same time. Gun rights advocates attended 
Eugene,Willamette Street,Lane,OR,US,2019-04-10,NA,20,,20,,,general protestors,Against fossil fuels; Environment; Against business,1,rally,0,0,0,0,1,1,https://www.eugeneweekly.com/2019/04/11/chasing-banks/,,21170,
Hamilton,Hamilton High School,Hamilton,IN,US,2019-04-10,,,,,,,Hamilton Classroom Teachers Association,Education; Against systemic underfunding,0,rally,0,0,0,0,1,1,https://www.kpcnews.com/heraldrepublican/article_48fac805-3360-5b4d-acb3-bdf8173a63f2.html,,21163,
