CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Denver,Denver Post production facility,CO,US,2018-05-08,,,,,,,employees,Protesting Denver Post ownership,0,protest,0,0,0,0,1,1,https://www.9news.com/article/news/local/next/denver-post-journalists-walk-out-in-protest-of-hedge-fund-owner/73-550045331,,,,
Dover,Legislative Hall,DE,US,2018-05-08,around 50,50,,50,,,employees,Rallying for increased compensation,0,rally,0,0,0,0,1,1,http://www.delawarebusinesstimes.com/probation-parole-officers-rally-for-higher-pay-in-delaware/,,,,
East Lyme,York Correctional Institute,CT,US,2018-05-08,40-odd,40,,40,,,general protestors,Rallying for criminal justice system reform,0,rally,0,0,0,0,1,1,https://www.theday.com/article/20180508/NWS01/180509387,https://www.facebook.com/events/1324631604302937/,,,
Elizabethtown,Public Square,KY,US,2018-05-08,more than 100,100,,100,,,general protestors,Rallying for LGBT rights,1,rally,0,0,0,0,1,1,http://www.wdrb.com/story/38144805/more-than-100-people-rally-in-support-of-elizabethtown-man-told-not-to-come-to-work-over-lgbtq-t-shirt,,,,
Franklin,Courthouse,NC,US,2018-05-08,,,,,,,general protestors,Protesting Macon County Sheriff,0,protest,0,0,0,0,1,1,http://wlos.com/news/local/supporters-rally-for-franklin-man-shot-killed-by-deputy,,,,
Glendale,,CA,US,2018-05-08,hundreds,200,,200,,,general protestors,Rallying for Nikol Pashinian,0,rally,0,0,0,0,1,1,http://abc7.com/politics/armenians-gather-in-glendale-to-rally-for-upcoming-election/3442359/,,,,
Midland,Midland School District offices ,TX,US,2018-05-08,count pic,9,,9,,,Midland Moms on a Mission,Protesting against bullying,0,protest,0,0,0,0,1,1,https://www.mrt.com/news/education/article/MISD-releases-statement-about-Midland-Moms-on-a-12898664.php#item-85307-tbla-5,http://www.newswest9.com/story/38143429/midland-moms-on-a-mission-protest-outside-misd-offices,,count from pic,
Milton,City Hall,FL,US,2018-05-08,about 120; close to 200,120,,200,,,general protestors,Protesting city leadership,0,protest,0,0,0,0,1,1,https://www.pnj.com/story/news/local/milton/2018/05/08/milton-rally-against-city-council-leadership-draws-120/587395002/,http://www.nwfdailynews.com/news/20180509/milton-demonstrators-protest-city-council-mayor-reacts-on-facebook,,,
New York,Union Squre Park,NY,US,2018-05-08,FB: 918,918,,918,,,general protestors,Labor protest,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/1193371797465722/,,,,
New York,Alden Global Capital’s headquarters,NY,US,2018-05-08,,,,,,,employees,Protesting Denver Post ownership,0,protest,0,0,0,0,0,1,https://www.9news.com/article/news/local/next/denver-post-journalists-walk-out-in-protest-of-hedge-fund-owner/73-550045331,,,,
Sacramento,California State University Sacremento,CA,US,2018-05-08,na,3,,3,,,Westboro Baptist Church,Protesting campus Pride Center,0,protest,0,0,0,0,1,1,http://www.sacbee.com/news/local/article210603719.html,http://www.sacbee.com/latest-news/article210632624.html,,,
Sacremento,California State University Sacremento,CA,US,2018-05-08,about a dozen,12,,12,,,students,Counter Protesting Westboro Baptist Church ,0,protest,0,0,0,0,0,1,http://www.sacbee.com/latest-news/article210632624.html,,,,
Saint Paul,"Bishop Henry Whipple Building, 1 Federal Dr",MN,US,2018-05-08,,,,,,,Interfaith Coalition on Immigration,"in solidarity with migrant detainees, against inhumane detention practices, abolish ICE, keep families together",1,vigil,,,,,1,1,https://mnicom.org/programs/vigils/,https://mnicom.org/news/page/7/,,second Tuesday of every month,
Seattle,Red Square - University of Washington,WA,US,2018-05-08,FB: 18,18,,18,,,students,Rallying for release of alumni Xiyue Wang who was imprisoned in Iran while doing doctoral research,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/691251830998604/,,,,
Springfield,State Capitol,IL,US,2018-05-08,about 300,300,,300,,,general protestors,Rallying for gender equality,1,rally,0,0,0,0,1,1,http://www.sj-r.com/news/20180508/supporters-rally-at-capitol-in-support-of-era,,,,
Washington,U.S. Capitol,DC,US,2018-05-08,two dozen,24,,24,,,general protestors,Protesting Trump's immigration policy,1,protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2018/5/9/1763140/-Two-dozen-moms-walk-out-on-DHS-secretary-s-testimony-in-protest-of-plan-separating-migrant-families,,,,
Washington,Capitol Hill,DC,US,2018-05-08,hundreds,200,,200,,,general protestors,Rallying in support of the FAMILY Act,0,rally,0,0,0,0,0,1,http://www.kwqc.com/content/news/482205471.html,,,,
Albany,Law Enforcement Vendor Exposition,NY,US,2018-05-09,,,,,,,general protestors,Protesting police brutality,0,protest,0,0,0,0,1,1,https://dailygazette.com/article/2018/05/09/controversial-former-sheriff-s-appearance-sparks-protest,,,,
Amarillo,Amarillo Independent School District Office,TX,US,2018-05-09,FB: more than 30,30,,30,,,teachers,Silent protest demanding pay raise for workers,0,protest,0,0,0,0,1,1,http://www.myhighplains.com/news/aisd-teachers-protest-during-board-of-trustees-meeting-1/1170659822; https://www.facebook.com/amarilloeducation/?fref=mentions,,,,
Brazil,Clay County Justice Center,IN,US,2018-05-09,about 40,40,,40,,,general protestors,protesting detention of undocumented immigrants,1,protest,0,0,0,0,1,1,http://www.tribstar.com/news/local_news/groups-protest-detention-of-undocumented-immigrants/article_61cc68e9-9785-5ac9-b111-9e6c676456e0.html,,,,
Charlotte,Intersection of North Tryon and East Trade Streets,NC,US,2018-05-09,na,1,,1,,,PETA,Protesting UniverSoul circus; advocating for animal rights,0,protest,0,0,0,0,1,1,https://www.peta.org/media/news-releases/nude-tiger-to-roar-in-protest-on-circuss-opening-day-in-charlotte/,,,,
Charlotte,Duke Energy CEO's home,NC,US,2018-05-09,,,,,,,general protestors,Protesting fossil fuels,1,protest,1,0,0,0,0,1,https://www.wcnc.com/article/news/local/1-arrested-in-protest-outside-duke-energy-ceos-home/275-550562716,,,,
Cold Creek,Cold Creek Fire Station,NV,US,2018-05-09,about 50,50,,50,,,general protestors,Protesting horse roundup,0,protest,0,0,0,0,1,1,https://www.usnews.com/news/best-states/nevada/articles/2018-05-11/horse-roundup-in-mountains-near-las-vegas-draws-protesters,,,,
Durham,Duke University,NC,US,2018-05-09,nearly 20,20,,20,,,general protestors,Protesting the firing of two employees,0,protest,0,0,0,0,1,1,http://www.newsobserver.com/news/local/article210774689.html,,,,
Gainesville,Sen. Perry's office,FL,US,2018-05-09,more than a dozen,12,,12,,,teachers,Rallying for educational funding,0,rally,0,0,0,0,1,1,http://www.wcjb.com/content/news/Alachua-County-teachers-protest-outside-of-Senator-Keith-Perrys-office-482246741.html,,,,
Grand Rapids,Republican gubernatorial debate,MI,US,2018-05-09,about 30,30,,30,,,general protestors,Protesting Bill Schuette,0,protest,0,0,0,0,1,1,http://www.mlive.com/news/index.ssf/2018/05/groups_for_and_against_bill_sc.html,,,,
Grand Rapids,Republican gubernatorial debate,MI,US,2018-05-09,,,,,,,general protestors,Rallying for Bill Schuette,0,rally,0,0,0,0,0,1,http://www.mlive.com/news/index.ssf/2018/05/groups_for_and_against_bill_sc.html,,,,
Iowa City,University of Iowa,IA,US,2018-05-09,couple dozen,24,,24,,,Professors,Labor protest,0,protest,0,0,0,0,1,1,https://www.press-citizen.com/story/news/education/university-of-iowa/2018/05/09/university-iowa-faculty-protest-camp-overnight-president-bruce-harreld-office/596466002/,,,,
Lakewood,Hudtloff Middle School,WA,US,2018-05-09,,,,,,,Students,Protesting bullying,0,protest,0,0,0,0,1,1,http://q13fox.com/2018/05/09/middle-school-students-protest-bullying-after-14-year-olds-suicide/,,,,
Laramie,Simpson Plaza; University of Wyoming,WY,US,2018-05-09,,,,,,,students,protesting Board of Trustee's fiscal policy and decisionmaking,0,protest,0,0,0,0,1,1,http://www.uwbrandingiron.com/2018/05/09/students-gather-in-protest-of-bot-potential-unchecked-authority/,,,,
Las Vegas,Community Fire Station,NV,US,2018-05-09,about 50,50,,50,,,general protestors,Protesting roundup of wild horses,0,protest,0,0,0,0,1,1,http://www.kolotv.com/content/news/Horse-roundup-in-mountains-near-Las-Vegas-draws-protesters-482433121.html,,,,
Lorain,Wellington Safety Forces Memorial,VA,US,2018-05-09,,,,,,,general protestors,Rallying for officers killed in line of duty,0,rally,0,0,0,0,1,1,http://www.chroniclet.com/Local-News/2018/05/10/39-IN-THE-LINE-OF-DUTY-39-Vigil-remembers-Lorain-County-39-s-fallen.html,,,,
Los Angeles,Hall of Justice,CA,US,2018-05-09,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Madison,State Capitol,WI,US,2018-05-09,na,17,,17,,,Students,Rallying more state funding for UW system,0,rally,0,0,0,0,1,1,https://gospnews.com/2018/05/09/rep-shankland-stands-with-students-faculty-and-staff-at-reclaim-the-uw-rally/,,,count from pic,
Massena,Main St.,NY,US,2018-05-09,more than 100,100,,100,,,general protestors,Rallying to renovate downtown,0,rally,0,0,0,0,1,1,http://www.watertowndailytimes.com/news05/massena-public-rally-speakers-encourage-positive-attitude-about-downtown-revitalization--20180511,,,,
Morehouse Parish,Student Services Center,LA,US,2018-05-09,count pic,6,,6,,,general protestors,Rallying calling for greater community involvement in superintendent selection process,0,rally,0,0,0,0,1,1,http://www.bastropenterprise.com/news/20180511/community-members-rally-outside-of-student-services-center,,,,
Pittsburgh,Westin Convention Center Hotel,PA,US,2018-05-09,nearly 100,100,,100,,,employees,Protesting Alcoa's shareholders meeting,0,protest,0,0,0,0,1,1,http://www.post-gazette.com/business/pittsburgh-company-news/2018/05/09/Locked-out-Quebec-workers-ABI-aluminum-protest-Alcoa-shareholders-meeting-Pittsburgh-2/stories/201805090160,,,,
Pueblo,,CO,US,2018-05-09,,,,,,,teachers,Rallying for educational funding,0,rally,0,0,0,0,1,1,https://www.chieftain.com/multimedia/day-voss-attends-teacher-rally/youtube_7fa2cdc0-3562-52ca-9618-32a35610c091.html,,,,
Reno,University of Nevada- Reno,NV,US,2018-05-09,,,,,,,Students,Protesting white supremacist student,1,protest,0,0,0,0,1,1,http://nevadasagebrush.com/blog/2018/05/10/unr-students-protest-charlottesville-attendee-peter-cvjetanovic-at-senior-thesis-presentation/,,,,
Sacramento,Sacramento State University,CA,US,2018-05-09,na,3,,3,,,Westboro Baptist Church,Protesting university's PRIDE Center,0,protest,0,0,0,0,1,1,http://www.sacbee.com/latest-news/article210632624.html,,,,
Sacramento,Sacramento State University,CA,US,2018-05-09,na,12,,12,,,Counterprotestors,Protesting Westboro Baptist Church,0,counter-protest,0,0,0,0,0,1,http://www.sacbee.com/latest-news/article210632624.html,,,,
Sacramento,Mira Loma High School,CA,US,2018-05-09,na,3,,3,,,Westboro Baptist Church,Protesting city values of the City of Sacramento,0,protest,0,0,0,0,0,1,http://www.sacbee.com/latest-news/article210632624.html,,,,
Sacramento,Rocklin Gateway Academy,CA,US,2018-05-09,na,3,,3,,,Westboro Baptist Church,Protesting Teacher of the Year Award for teacher who promoted transgenderism,0,protest,0,0,0,0,0,1,http://www.sacbee.com/latest-news/article210632624.html,,,,
Sacramento,Rocklin Gateway Academy,CA,US,2018-05-09,Hundreds,200,,200,,,Gender Health Center of Sacramento; The Sacramento LGBT Center; PFLAG of Placer County; ,Protesting Westboro Baptist Church,0,counter-protest,0,0,0,0,0,1,http://fox40.com/2018/05/09/3-members-of-a-hate-group-showed-up-in-rocklin-hundreds-stood-up-to-them/,,,,
Seattle,City Hall,WA,US,2018-05-09,dozens,24,,24,,,general protestors,Protesting proposed tax,0,protest,0,0,0,0,1,1,https://www.king5.com/article/news/local/seattle-head-tax-protesters-supporters-converge-at-city-hall/281-550330633,,,,
Seattle,City Hall,WA,US,2018-05-09,dozens,24,,24,,,general protestors,Counter protesting tax protestors,0,counter-protest,0,0,0,0,0,1,https://www.king5.com/article/news/local/seattle-head-tax-protesters-supporters-converge-at-city-hall/281-550330633,,,,
Tucson,Circle K on East Grant Road and North Alvernon Way,AZ,US,2018-05-09,about a dozen,12,,12,,,general protestors,Protest police shooting of Charles Hutchinson,1,protest,0,0,0,0,1,1,https://tucson.com/news/local/tucson-circle-k-where-police-shot-and-killed-man-draws/article_53a4ca00-5472-11e8-8a3f-ab3bb9a45621.html,,,,
Washington,U.S. Capitol,DC,US,2018-05-09,FB: 39,39,,39,,,National Religious Campaign Against Torture,Protesting Trump nominee,1,protest,0,0,0,0,1,1,https://twitter.com/NRCATtweets/status/994211570212319233,https://www.facebook.com/events/181590935819025/,,,
Westbrook,Westbrook School committe meeting,ME,US,2018-05-09,dozens,24,,24,,,educators,Rallying for new contracts,0,rally,0,0,0,0,1,1,http://wgme.com/news/local/westbrook-teachers-rally-for-new-contract,,,Estimate given in video,
Winnebago,Jean McNair Elementary,IL,US,2018-05-09,a crowd of 80,80,,80,,,"educators, parents, Winnebago Education Associated members",Rally for fair contracts,0,rally,0,0,0,0,1,1,http://www.wifr.com/content/news/Winnebago-teachers-rally-for-fair-contract-deal--482247221.html; https://www.facebook.com/WinnebagoEducationAssociation/; http://www.rrstar.com/news/20180509/winnebago-mom-organizes-rally-to-support-teachers,,,,
Baltimore,ICE offices,MD,US,2018-05-10,FB: 41,41,,41,,,Faith in Action,Protesting ICE,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/1800654010242594/,,,,
Biloxi,,MS,US,2018-05-10,,,,,,,general protestors,Rallying for doctor convicted of federal crime,0,rally,0,0,0,0,1,1,http://www.wlox.com/story/38165549/rally-in-support-of-albert-diaz-brings-supporters-together-before-sentencing,,,,
Boston,Statehouse,MA,US,2018-05-10,40-plus,40,,40,,,general protestors,Rallying for educational funding,0,rally,0,0,0,0,1,1,http://www.enterprisenews.com/news/20180510/brockton-students-rally-at-state-house-for-funding-reform,,,,
Burnsville,Diamondhead Education Center,MN,US,2018-05-10,na,80,,80,,,Burnsville Education association,Rallying for teachers,0,rally,0,0,0,0,1,1,http://www.swnewsmedia.com/savage_pacer/news/burnsville-eagan-savage-teachers-rally-community-in-absence-of-contract/article_4fb7be35-e13b-5d69-b678-0c9a1c2aa7a0.html,,,Partial count taken from photo in article,
Cleveland,Stoke Federal Courthouse,OH,US,2018-05-10,FB: 61,61,,61,,,FED Up Rally,Rallying for more federal addiction treatment funding,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/580811225616067/,,,,
College Station,Texas A&M University,TX,US,2018-05-10,,,,,,,PETA,Protesting muscular dystrophy experiments on dogs; advocating for animal rights,0,protest,0,0,0,0,1,1,https://www.peta.org/media/news-releases/texas-am-graduation-to-face-protest-over-dog-experiments/,,,,
Colorado Springs,Holmes Middle School,CO,US,2018-05-10,,,,,,,students,protest against dress code,0,dress code protest,0,0,0,0,1,1,http://gazette.com/principal-defends-dress-code-after-protests-at-colorado-springs-middle-school/article/1625816,,,(continued on May 11),
Dover,State Capitol,DE,US,2018-05-10,hundreds,200,,200,,,Autism Deleware,Rallying for pay raises for direct care professionals,0,rally,0,0,0,0,1,1,https://www.sacbee.com/news/article210924414.html,,,,
Elkhart,North Side Middle School,IN,US,2018-05-10,more than 7500,7500,,7500,,,Trump Administration,Trump rally,2,rally,0,0,0,0,1,1,https://chicago.suntimes.com/politics/indiana-town-welcomes-president-trump-he-wants-our-freedom-to-be-heard/,,,feat. President Trump,
Elkhart,Emerald Ave.,IN,US,2018-05-10,about a couple hundred,200,,200,,,general protestors,Protesting Trump,1,protest,0,0,0,0,0,1,http://www.goshennews.com/news/local_news/protesters-sound-off-outside-trump-rally/article_01863662-cb65-57bf-a15d-4645c7f805ca.html,,,,
Jefferson City,State Capitol,MO,US,2018-05-10,more than a dozen,12,,12,,,Planned Parenthood Advocates in Missouri,Rallying for Planned Parenthood,1,rally,0,0,0,0,1,1,http://news.stlpublicradio.org/post/handmaids-protest-planned-parenthood-bills-missouri-capitol#stream/0,,,,
Merritt Island,Kennedy Space Center,FL,US,2018-05-10,na,8,,8,,,Workers,Labor protest,0,protest,0,0,0,0,1,1,http://www.spaceflightinsider.com/organizations/ula/iam-strikers-protest-outside-of-kscs-south-gate/,,,Count estimated from video in news  article,
Minneapolis,Lyndale Ave,MN,US,2018-05-10,over 50,50,,50,,,Twin Cities Coalition for Justice for Jamar ,Marching for police accountability,1,rally;march,0,0,0,0,1,1,http://www.fightbacknews.org/2018/5/12/rally-and-march-terrance-franklin-5-year-remembrance,https://www.facebook.com/events/1638080306257104/,,,
Mount Pleasant,Henry County Courthouse,IA,US,2018-05-10,roughly 100,100,,100,,,general protestors,Protesting ICE,1,protest,0,0,0,0,1,1,https://www.desmoinesregister.com/videos/news/2018/05/10/iowans-rally-mount-pleasant-against-ice-raids/34780891/,,,,
North Las Vegas,Rancho High School,NV,US,2018-05-10,na,23,,23,,,general protestors,Rallying for teachers,0,rally,0,0,0,0,1,1,https://www.ktnv.com/news/rancho-high-schools-students-protest-to-keep-teacher-pay-raise-amid-ccsd-budget-cuts,,,Count estimated from video clip in article,
Northern Lebanon,Lebanon County Courthouse,PA,US,2018-05-10,about 25,25,,25,,,parents and students,Rallying for apologies and resignation of administrators involved in sex-toy scandal,0,rally,0,0,0,0,1,1,https://www.ldnews.com/story/news/local/2018/05/10/northern-lebanon-parents-demand-resignations-sex-toy-scandal/598897002/,,,,
Pittsfield,Berkshire Medical Center,MA,US,2018-05-10,,,,,,,Nurses,Labor protest,0,protest,0,0,0,0,1,1,http://wnyt.com/health/berkshire-medical-center-nurses-rally-for-better-staffing-and-patient-care/4902713/,,,,
Tallahassee,Tallahasse FD Station #6 and walking to the steps of our Capitol,FL,US,2018-05-10,hundreds,200,,200,,,Firefighters and supporters,Raising awareness of need for cancer coverage for firefighters,0,march,0,0,0,0,1,1,http://www.wctv.tv/content/news/Firefighters-gather-to-raise-awareness-for-cancer-coverage-482343871.html; https://www.facebook.com/events/150175545827675,,,Final stage of a march that began in Key West in March,
Tucson,Near Starr Pass Resort,AZ,US,2018-05-10,,,,,,,The Raging Grannies,Rallying for peace,0,rally,0,0,0,0,1,1,http://www.tucsonnewsnow.com/story/38164655/not-your-typical-protesters-the-raging-grannies-sing-to-be-heard,,,,
Asheville,Buncombe County Detention Center,NC,US,2018-05-11,about 20,20,,20,,,Southernors on New Ground,Posting bail for incarcerated black mothers,0,rally; protest,0,0,0,0,1,1,https://www.citizen-times.com/story/news/local/2018/05/11/asheville-activists-black-mamas-bail-out-send-three-home-mothers-day-buncome-county/598769002/,,,,
Bemidji,Lake Bemidji,MN,US,2018-05-11,about 30,32,,32,,,1855 Treaty Authority,Demonstrating against Enbridge Line 3 replacement program,1,protest,2,0,0,0,1,1,https://www.twincities.com/2018/05/12/minnesota-dnr-cites-2-tribal-members-for-illegal-fishing-in-contested-treaty-area-lake/,,,Tribal members were cited,
Chicago,S. Michigan Ave.,IL,US,2018-05-11,FB: 270,270,,270,,,Jewish Voices for Peace,Rallying for the state of Palestine,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/2145665985665899/,,,,
Greensboro,Greensboro Coliseum,NC,US,2018-05-11,about 30,30,,30,,,general protestors,Protesting R. Kelly,0,protest,0,0,0,0,1,1,http://www.greensboro.com/go_triad/music/groups-protest-r-kelly-concert-at-greensboro-coliseum/article_c4a83532-f75c-501d-8928-7a9c0b7be596.html,,,,
Henderson,Foothill High School,NV,US,2018-05-11,about 20,20,,20,,,teachers,Rallying for better pay,0,rally,0,0,0,0,1,1,https://www.ktnv.com/news/clark-county-teachers-say-lack-of-pay-leading-some-to-take-extra-jobs,,,,
Indianapolis,Monument Circle,IN,US,2018-05-11,dozens,24,,24,,,general protestors,Protesting mayor's pro-police comments,0,protest,0,0,0,0,1,1,http://www.wishtv.com/news/crime-watch-8/merit-boards-aaron-bailey-decision-sparks-3rd-rally/1174583655,,,,
Ithaca,Tomkins County Courthouse,NY,US,2018-05-11,nearly 50,50,,50,,,Cayuga Lake Environmental Action Now (CLEAN),Protesting permit for mining shaft ventilation project that has not recieved environmental assessment,0,protest,0,0,0,0,1,1,http://www.ithaca.com/news/protestors-push-salt-mine-to-engage-in-state-led-environmental/article_23568364-5569-11e8-8596-eb199d2f9b61.html; https://ithacavoice.com/2018/05/local-towns-environmental-activists-petition-cargill-dec-environmental-review/,,,,
Jacksonville,Klutho Park,FL,US,2018-05-11,over 75,75,,75,,,general protestors,honoring mothers of the movement against police crimes,0,rally,0,0,0,0,1,1,http://www.fightbacknews.org/2018/5/15/jacksonville-rallies-honor-mothers-movement-against-police-crimes,,,,
Miami,Outside Miami-Dade criminal courthouse,FL,US,2018-05-11,a dozen or so,12,,12,,,general protestors,Protesting police brutality,0,protest,0,0,0,0,1,1,http://www.miamiherald.com/news/local/community/miami-dade/article210924174.html,,,,
Napa,"Veterans Memorial Park, through downtown Napa",CA,US,2018-05-11,about 100,100,,100,,,general protestors,Promote improved services for those with mental health disorders and end stigma.,0,march,0,0,0,0,1,1,https://napavalleyregister.com/news/local/mental-health-march-challenges-napa-county-treatment-options/article_321b49ab-94d3-5720-9103-2e3e7393ff54.html,,,,
New York,Amarcord Vintage,NY,US,2018-05-11,,,,,,,general protestors,Protesting racist store,1,protest,0,0,0,0,1,1,http://pix11.com/2018/05/11/williamsburg-boutique-accused-of-racial-profiling-sparks-protest/,,,,
Palm Beach Gardens,Palm Beach Gardens High School,FL,US,2018-05-11,about 20,20,,20,,,general protestors,Protesting teacher's anti-Haiti comments,0,protest,0,0,0,0,1,1,https://www.palmbeachpost.com/news/crime--law/new-officials-probe-potentially-inappropriate-incident-palm-beach-gardens-high/FnJxZERK6QErwrg6o5eDfI/,,,,
Portland,Pioneer Courthouse Square,OR,US,2018-05-11,FB: 23,23,,23,,,American Iranian Friendship Council,Protesting Trump's deicision to leave Iran nuclear pact,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/208532213265773/,,,,
Pueblo,,CO,US,2018-05-11,hundreds,200,,200,,,teachers,Rallying for educational funding,0,rally,0,0,0,0,1,1,https://www.chieftain.com/news/pueblo/d-union-members-superintendent-part-of-friday-s-d-educators/article_f3c123f1-60f7-536a-838e-d7807e68f91a.html,,,,
Scarborough,Hospice of Southern Maine,ME,US,2018-05-11,about 100,100,,100,,,nurses,Rally for fair contracts,0,rally,0,0,0,0,1,1,http://wgme.com/news/local/hospice-nurses-rally-in-scarborough-for-new-contract,,,,
Spokane,Washington Cracker Co.,WA,US,2018-05-11,more than two dozen,24,,24,,,general protestors,Rallying for net neutrality,1,rally,0,0,0,0,1,1,http://www.spokesman.com/stories/2018/may/12/cantwell-rallies-net-neutrality-supporters-in-spok/,,,,
St. Louis,East St. Louis High School to District 189 office,IL,US,2018-05-11,dozens,24,,24,,,student track athletes,Protesting district decision to end boys track season,0,protest; march,0,0,0,0,1,1,http://www.kmov.com/story/38172549/east-st-louis-students-walk-in-out-to-protest-track-season-being-canceled,,,Count taken from quote in video clip ,
St. Louis,courthouse plaza,MO,US,2018-05-11,about a dozen,12,,12,,,general protestors,call on Governor to resign,0,protest,0,0,0,0,1,1,http://fox2now.com/2018/05/11/protesters-demonstrators-drawn-downtown-by-greitens-trial/,,,,
Washington,Franklin Square,DC,US,2018-05-11,partial video count,6,,6,,,Defend J20 Resisters,Rallying for J20 protestors,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/1712823365499572/,,,,
Austin,State Capitol,TX,US,2018-05-12,,,,,,,Texas Handmaids,Rallying for reproductive rights,1,rally,0,0,0,0,1,1,https://www.kvue.com/article/news/local/texas-handmaids-protest-outside-governors-mansion-demand-action-on-maternal-mortality-rates/269-551621700,,,,
Austin,State Capitol,TX,US,2018-05-12,FB: 58,58,,58,,,Jewish Voices for Peace,Rallying for the state of Palestine,1,rally,0,0,0,0,0,1,https://www.facebook.com/events/156185931886682/,,,,
Berkeley,outside California Memorial Stadium,CA,US,2018-05-12,about 60,60,,60,,,union workers,protesting new contract terms,0,protest,0,0,0,0,1,1,http://www.dailycal.org/2018/05/12/union-workers-protest-outside-spring-2018-commencement/,,,,
Berkeley,California Memorial Stadium,CA,US,2018-05-12,,,,,,,students,protesting new contract terms,0,protest,0,0,0,0,0,1,https://www.eastbaytimes.com/2018/05/12/uc-berkeley-students-protest-chancellor-christs-commencement-speech-over-labor-negotiatons/,,,students protesting at ceremony,
Boise,capitol,ID,US,2018-05-12,nearly 30,30,,30,,,general protestors,against US military intervention and militarism,0,protest,0,0,0,0,1,1,https://www.idahopress.com/news/local/anti-war-group-protests-at-idaho-capitol/article_cddb4b72-774a-57ff-a6c8-181e22db5cff.html,,,,
Burlington,UVM Medical Center,VT,US,2018-05-12,Hundreds,200,,200,,,Vermont Federation of Nurses and Health Professionals;UVM Medical Center Nurses ,Rallying for improved wages and work conditions,0,rally,0,0,0,0,1,1,http://www.wcax.com/content/news/Nurses-rally-in-Burlington-482464971.html,https://vtcynic.com/news/uvm-nurses-rally-to-improve-work-conditions/,https://www.facebook.com/events/2004041073182442/,,
Cambridge,,MA,US,2018-05-12,dozens,24,,24,,,general protestors,Protesting insulin prices,0,protest,0,0,0,0,1,1,http://www.bostonherald.com/business/business_markets/2018/05/marchers_bring_protest_of_soaring_insulin_costs_to_cambridge,,,,
Charlotte,Tryon St.,NC,US,2018-05-12,,,,,,,Deplorable Pride,Protesting Democrats,2,protest,2,0,0,0,1,1,http://www.fox46charlotte.com/news/local-news/protest-in-uptown-saturday-turns-violent,,,,
Charlotte,Tryon St.,NC,US,2018-05-12,,,,,,,general protestors,counter-protest against Deplorable Pride,1,counter-protest,0,0,0,0,0,1,http://www.fox46charlotte.com/news/local-news/protest-in-uptown-saturday-turns-violent,,,,
Cincinnati,,OH,US,2018-05-12,about 60,60,,60,,,Right Care Alliance,Rallying for affordable prescription medications,0,rally,0,0,0,0,1,1,http://www.startribune.com/dozens-rally-at-minnesota-state-capitol-for-more-affordable-prescription-drugs/482459581/,,,,
Coachella,Las Flores Park,CA,US,2018-05-12,,,,,,,general protestors,Rallying for environmental policy,1,rally,0,0,0,0,1,1,https://www.desertsun.com/story/news/environment/2018/05/12/politicians-conservationists-unite-rally-parks-and-water-bond/604233002/,,,,
Dallas,Dealey Plaza,TX,US,2018-05-12,count pic,33,,33,,,Jewish Voices for Peace,Rallying for the state of Palestine,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/197725290841471/,,,pic on Facebook,
Fall River,Phillips Manufacturing Plant,MA,US,2018-05-12,dozens,24,,24,,,employees,Rallying against plant closure,0,rally,0,0,0,0,1,1,http://www.wpri.com/news/local-news/politicians-join-employees-at-rally-against-plant-closure-in-fall-river/1175666542,,,,
Gulfport,Beach Boulevard,MS,US,2018-05-12,,,,,,,In Defense of Animals; general protestors,opposed putting Dolphins in aquarium,0,protest,0,0,0,0,1,1,http://www.wlox.com/story/38177102/protesters-dont-want-dolphins-at-new-mississippi-aquarium,,,,
Hammond,Purdue University,IN,US,2018-05-12,about 40,40,,40,,,general protestors,Protesting Enbridge pipeline,1,protest,0,0,0,0,1,1,http://www.nwitimes.com/news/local/lake/activists-highlight-what-they-call-environmental-risks-injustices-during-walk/article_6a7d8d87-b877-5565-98f2-6074db36e154.html,,,,
Hampton Bays,Glood Ground Park,NY,US,2018-05-12,,,,,,,Southampton Town Opioid Addiction Taskforce,Protesting addiction,0,protest,0,0,0,0,1,1,https://patch.com/new-york/westhampton-hamptonbays/candlelight-vigil-lives-lost-tragic-opioid-crisis-photos,,,,
